"","Site","Meter","Unit","Date","Time","Value"
"7201","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-05,"21:00",174.58
"7202","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-06,"21:00",186.58
"7203","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-07,"21:00",195.36
"7204","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-08,"21:00",206.92
"7205","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-09,"21:00",204.14
"7206","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-10,"21:00",212.92
"7207","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-11,"21:00",206.92
"7208","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-12,"21:00",174.58
"7209","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-13,"21:00",217.406
"7210","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-14,"21:00",189.36
"7211","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-15,"21:00",215.045
"7212","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-16,"21:00",198.14
"7213","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-17,"21:00",206.92
"7214","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-18,"21:00",206.92
"7215","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-19,"21:00",165.8
"7216","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-20,"21:00",165.8
"7217","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-21,"21:00",195.36
"7218","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-22,"21:00",195.36
"7219","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-23,"21:00",198.14
"7220","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-24,"21:00",218.92
"7221","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-25,"21:00",218.92
"7222","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-26,"21:00",171.8
"7223","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-27,"21:00",180.58
"7224","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-28,"21:00",186.58
"7225","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-01,"21:30",90
"7226","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-02,"21:30",90
"7227","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-03,"21:30",84
"7228","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-04,"21:30",84
"7229","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-05,"21:30",84
"7230","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-06,"21:30",84
"7231","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-07,"21:30",84
"7232","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-08,"21:30",90
"7233","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-09,"21:30",78
"7234","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-10,"21:30",84
"7235","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-11,"21:30",96
"7236","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-12,"21:30",78
"7237","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-13,"21:30",78
"7238","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-14,"21:30",90
"7239","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-15,"21:30",90
"7240","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-16,"21:30",90
"7241","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-17,"21:30",84
"7242","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-18,"21:30",90
"7243","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-19,"21:30",84
"7244","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-20,"21:30",84
"7245","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-21,"21:30",90
"7246","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-22,"21:30",84
"7247","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-23,"21:30",90
"7248","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-24,"21:30",90
"7249","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-25,"21:30",90
"7250","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-26,"21:30",90
"7251","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-27,"21:30",78
"7252","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-28,"21:30",96
"7253","Abercrombie House","Total Natural Gas AH","kWh",2011-02-01,"21:30",0
"7254","Abercrombie House","Total Natural Gas AH","kWh",2011-02-02,"21:30",0
"7255","Abercrombie House","Total Natural Gas AH","kWh",2011-02-03,"21:30",0
"7256","Abercrombie House","Total Natural Gas AH","kWh",2011-02-04,"21:30",0
"7257","Abercrombie House","Total Natural Gas AH","kWh",2011-02-05,"21:30",0
"7258","Abercrombie House","Total Natural Gas AH","kWh",2011-02-06,"21:30",0
"7259","Abercrombie House","Total Natural Gas AH","kWh",2011-02-07,"21:30",0
"7260","Abercrombie House","Total Natural Gas AH","kWh",2011-02-08,"21:30",0
"7261","Abercrombie House","Total Natural Gas AH","kWh",2011-02-09,"21:30",0
"7262","Abercrombie House","Total Natural Gas AH","kWh",2011-02-10,"21:30",0
"7263","Abercrombie House","Total Natural Gas AH","kWh",2011-02-11,"21:30",0
"7264","Abercrombie House","Total Natural Gas AH","kWh",2011-02-12,"21:30",0
"7265","Abercrombie House","Total Natural Gas AH","kWh",2011-02-13,"21:30",171.304
"7266","Abercrombie House","Total Natural Gas AH","kWh",2011-02-14,"21:30",0
"7267","Abercrombie House","Total Natural Gas AH","kWh",2011-02-15,"21:30",155.526
"7268","Abercrombie House","Total Natural Gas AH","kWh",2011-02-16,"21:30",0
"7269","Abercrombie House","Total Natural Gas AH","kWh",2011-02-17,"21:30",0
"7270","Abercrombie House","Total Natural Gas AH","kWh",2011-02-18,"21:30",0
"7271","Abercrombie House","Total Natural Gas AH","kWh",2011-02-19,"21:30",0
"7272","Abercrombie House","Total Natural Gas AH","kWh",2011-02-20,"21:30",0
"7273","Abercrombie House","Total Natural Gas AH","kWh",2011-02-21,"21:30",0
"7274","Abercrombie House","Total Natural Gas AH","kWh",2011-02-22,"21:30",0
"7275","Abercrombie House","Total Natural Gas AH","kWh",2011-02-23,"21:30",0
"7276","Abercrombie House","Total Natural Gas AH","kWh",2011-02-24,"21:30",0
"7277","Abercrombie House","Total Natural Gas AH","kWh",2011-02-25,"21:30",0
"7278","Abercrombie House","Total Natural Gas AH","kWh",2011-02-26,"21:30",0
"7279","Abercrombie House","Total Natural Gas AH","kWh",2011-02-27,"21:30",0
"7280","Abercrombie House","Total Natural Gas AH","kWh",2011-02-28,"21:30",0
"7281","Abercrombie House","Total Imported Energy AH","kWh",2011-02-01,"21:30",90
"7282","Abercrombie House","Total Imported Energy AH","kWh",2011-02-02,"21:30",90
"7283","Abercrombie House","Total Imported Energy AH","kWh",2011-02-03,"21:30",84
"7284","Abercrombie House","Total Imported Energy AH","kWh",2011-02-04,"21:30",84
"7285","Abercrombie House","Total Imported Energy AH","kWh",2011-02-05,"21:30",84
"7286","Abercrombie House","Total Imported Energy AH","kWh",2011-02-06,"21:30",84
"7287","Abercrombie House","Total Imported Energy AH","kWh",2011-02-07,"21:30",84
"7288","Abercrombie House","Total Imported Energy AH","kWh",2011-02-08,"21:30",90
"7289","Abercrombie House","Total Imported Energy AH","kWh",2011-02-09,"21:30",78
"7290","Abercrombie House","Total Imported Energy AH","kWh",2011-02-10,"21:30",84
"7291","Abercrombie House","Total Imported Energy AH","kWh",2011-02-11,"21:30",96
"7292","Abercrombie House","Total Imported Energy AH","kWh",2011-02-12,"21:30",78
"7293","Abercrombie House","Total Imported Energy AH","kWh",2011-02-13,"21:30",249.304
"7294","Abercrombie House","Total Imported Energy AH","kWh",2011-02-14,"21:30",90
"7295","Abercrombie House","Total Imported Energy AH","kWh",2011-02-15,"21:30",245.526
"7296","Abercrombie House","Total Imported Energy AH","kWh",2011-02-16,"21:30",90
"7297","Abercrombie House","Total Imported Energy AH","kWh",2011-02-17,"21:30",84
"7298","Abercrombie House","Total Imported Energy AH","kWh",2011-02-18,"21:30",90
"7299","Abercrombie House","Total Imported Energy AH","kWh",2011-02-19,"21:30",84
"7300","Abercrombie House","Total Imported Energy AH","kWh",2011-02-20,"21:30",84
"7301","Abercrombie House","Total Imported Energy AH","kWh",2011-02-21,"21:30",90
"7302","Abercrombie House","Total Imported Energy AH","kWh",2011-02-22,"21:30",84
"7303","Abercrombie House","Total Imported Energy AH","kWh",2011-02-23,"21:30",90
"7304","Abercrombie House","Total Imported Energy AH","kWh",2011-02-24,"21:30",90
"7305","Abercrombie House","Total Imported Energy AH","kWh",2011-02-25,"21:30",90
"7306","Abercrombie House","Total Imported Energy AH","kWh",2011-02-26,"21:30",90
"7307","Abercrombie House","Total Imported Energy AH","kWh",2011-02-27,"21:30",78
"7308","Abercrombie House","Total Imported Energy AH","kWh",2011-02-28,"21:30",96
"7309","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-01,"21:30",204.14
"7310","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-02,"21:30",212.92
"7311","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-03,"21:30",233.26
"7312","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-04,"21:30",206.92
"7313","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-05,"21:30",171.8
"7314","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-06,"21:30",180.58
"7315","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-07,"21:30",189.36
"7316","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-08,"21:30",186.58
"7317","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-09,"21:30",183.36
"7318","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-10,"21:30",206.92
"7319","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-11,"21:30",210.14
"7320","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-12,"21:30",165.8
"7321","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-13,"21:30",174.58
"7322","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-14,"21:30",195.36
"7323","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-15,"21:30",195.36
"7324","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-16,"21:30",204.14
"7325","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-17,"21:30",198.14
"7326","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-18,"21:30",204.14
"7327","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-19,"21:30",163.02
"7328","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-20,"21:30",180.58
"7329","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-21,"21:30",186.58
"7330","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-22,"21:30",171.8
"7331","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-23,"21:30",195.36
"7332","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-24,"21:30",204.14
"7333","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-25,"21:30",204.14
"7334","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-26,"21:30",186.58
"7335","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-27,"21:30",174.58
"7336","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-28,"21:30",201.36
"7337","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-01,"21:30",0
"7338","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-02,"21:30",0
"7339","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-03,"21:30",0
"7340","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-04,"21:30",0
"7341","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-05,"21:30",0
"7342","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-06,"21:30",0
"7343","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-07,"21:30",0
"7344","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-08,"21:30",0
"7345","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-09,"21:30",0
"7346","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-10,"21:30",0
"7347","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-11,"21:30",0
"7348","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-12,"21:30",0
"7349","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-13,"21:30",171.304
"7350","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-14,"21:30",0
"7351","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-15,"21:30",155.526
"7352","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-16,"21:30",0
"7353","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-17,"21:30",0
"7354","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-18,"21:30",0
"7355","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-19,"21:30",0
"7356","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-20,"21:30",0
"7357","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-21,"21:30",0
"7358","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-22,"21:30",0
"7359","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-23,"21:30",0
"7360","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-24,"21:30",0
"7361","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-25,"21:30",0
"7362","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-26,"21:30",0
"7363","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-27,"21:30",0
"7364","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-28,"21:30",0
"7365","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-01,"21:30",204.14
"7366","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-02,"21:30",212.92
"7367","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-03,"21:30",233.26
"7368","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-04,"21:30",206.92
"7369","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-05,"21:30",171.8
"7370","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-06,"21:30",180.58
"7371","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-07,"21:30",189.36
"7372","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-08,"21:30",186.58
"7373","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-09,"21:30",183.36
"7374","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-10,"21:30",206.92
"7375","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-11,"21:30",210.14
"7376","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-12,"21:30",165.8
"7377","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-13,"21:30",345.884
"7378","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-14,"21:30",195.36
"7379","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-15,"21:30",350.886
"7380","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-16,"21:30",204.14
"7381","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-17,"21:30",198.14
"7382","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-18,"21:30",204.14
"7383","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-19,"21:30",163.02
"7384","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-20,"21:30",180.58
"7385","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-21,"21:30",186.58
"7386","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-22,"21:30",171.8
"7387","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-23,"21:30",195.36
"7388","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-24,"21:30",204.14
"7389","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-25,"21:30",204.14
"7390","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-26,"21:30",186.58
"7391","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-27,"21:30",174.58
"7392","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-28,"21:30",201.36
"7393","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-01,"22:00",90
"7394","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-02,"22:00",90
"7395","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-03,"22:00",78
"7396","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-04,"22:00",90
"7397","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-05,"22:00",72
"7398","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-06,"22:00",78
"7399","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-07,"22:00",78
"7400","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-08,"22:00",78
"7401","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-09,"22:00",78
"7402","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-10,"22:00",72
"7403","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-11,"22:00",72
"7404","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-12,"22:00",78
"7405","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-13,"22:00",78
"7406","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-14,"22:00",78
"7407","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-15,"22:00",72
"7408","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-16,"22:00",78
"7409","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-17,"22:00",84
"7410","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-18,"22:00",72
"7411","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-19,"22:00",78
"7412","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-20,"22:00",78
"7413","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-21,"22:00",84
